ProjectName,LayerCategory,CategoryID,Board,MeetingFormat,MeetingType,MeetingDate,ArcGIS_Date,MeetingYear,Status,AgendaItemID,AgendaItemNumber,AgendaItemType,ProjectTitle,Summary,ActionTaken,Outcome,MotionText,ProposedBy,SecondedBy,VoteResult,ApplicantName,ApplicationID,District,LocationName,Location,Latitude,Longitude,GeocodeConfidence,StaffCode,Filename,Document_Link,RecordType,LocationSeq,IsPrimary,ParcelID
Budget / Capital Improvement,Transportation & Mobility,4,Village Council,Regular Meeting,Village Council,2020-05-27,2020-05-27,2020,Accepted,2585,12,Resolution,"Trailside Drive and Poinciana A venue Resurfacing/Rebuild RFB 2020-08 and Resolution No. 2020-06 A Resolution of the Village Council of the Village of Estero, Florida, Approving the Budget Amendment for Trailside Drive and Poinciana A venue Resurf...","Trailside Drive and Poinciana A venue Resurfacing/Rebuild RFB 2020-08 and Resolution No. 2020-06 A Resolution of the Village Council of the Village of Estero, Florida, Approving the Budget Amendment for Trailside Drive and Poinciana A venue Resurfacing/Re. Action: 1) Approved award of Request for Bids No. RFB 2020-08 Trailside Drive and Poinciana Avenue Resurfacing/Rebuild to Ajax Paving Industries of Florida, LLC at a total bid cost of $377,679.65. 2) Approved a contingency fund amount of $3...","1) Approved award of Request for Bids No. RFB 2020-08 Trailside Drive and Poinciana Avenue Resurfacing/Rebuild to Ajax Paving Industries of Florida, LLC at a total bid cost of $377,679.65. 2) Approved a contingency fund amount of $37,767 (an amount equal to 10% ofthe total project cost) to cover unforeseen circumstances which may occur with total project funds of $415,447. 3) Adopted Resolution No. 2020-06 for a budget amendment for fiscal year 2019-2020. 4) Authorized the Village Manager to execute the contract and any other related ancillary documents on behalf of the Village of Estero Council","1) Approved award of Request for Bids No. RFB 2020-08 Trailside Drive and Poinciana Avenue Resurfacing/Rebuild to Ajax Paving Industries of Florida, LLC at a total bid cost of $377,679.65. 2) Approved a contingency fund amount of $37,767 (an amount equal to 10% ofthe total project cost) to cover unforeseen circumstances which may occur with total project funds of $415,447. 3) Adopted Resolution No. 2020-06 for a budget amendment for fiscal year 2019-2020. 4) Authorized the Village Manager to execute the contract and any other related ancillary documents on behalf of the Village of Estero Council","1) Approved award of Request for Bids No. RFB 2020-08 Trailside Drive and Poinciana Avenue Resurfacing/Rebuild to Ajax Paving Industries of Florida, LLC at a total bid cost of $377,679.65. 2) Approved a contingency fund amount of $37,767 (an amount equal to 10% ofthe total project cost) to cover unforeseen circumstances which may occur with total project funds of $415,447. 3) Adopted Resolution No. 2020-06 for a budget amendment for fiscal year 2019-2020. 4) Authorized the Village Manager to execute the contract and any other related ancillary documents on behalf of the Village of Estero Council",,,Detected,,RFB 2020-08,,TRAILSIDE DR & POINCIANA AV,TRAILSIDE DR & POINCIANA AV,26.4437985295955,-81.8130436513598,0.93,,2020-05-27 Council Meeting Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2020%20Minutes/Council/2020-05-27%20Council%20Meeting%20Minutes.pdf,AgendaItemLocation,1,true,
Brooks Community Development District Interlocal Agreement - Three Oaks Parkway Paths,Transportation & Mobility,4,Village Council,Regular Meeting,Village Council,2024-07-03,2024-07-03,2024,Accepted,1134,11,Contract Approval,Brooks Community Development District Interlocal Agreement - Three Oaks Parkway Paths,"Brooks Community Development District Interlocal Agreement - Three Oaks Parkway Paths. Action: Approved the Interlocal Agreement with The Brooks Community Development District (CDD) for improvements to the Three Oaks Parkway paths and authorize the Village Manager to execute the agreement and any related documents or amendments as may be necessary which do not increase cost above $380,000","Approved the Interlocal Agreement with The Brooks Community Development District (CDD) for improvements to the Three Oaks Parkway paths and authorize the Village Manager to execute the agreement and any related documents or amendments as may be necessary which do not increase cost above $380,000","Approved the Interlocal Agreement with The Brooks Community Development District (CDD) for improvements to the Three Oaks Parkway paths and authorize the Village Manager to execute the agreement and any related documents or amendments as may be necessary which do not increase cost above $380,000","Approved the Interlocal Agreement with The Brooks Community Development District (CDD) for improvements to the Three Oaks Parkway paths and authorize the Village Manager to execute the agreement and any related documents or amendments as may be necessary which do not increase cost above $380,000",,,Detected,,,,"The Brooks, Estero, FL","The Brooks, Estero, FL",26.3926426,-81.7753764,0.9,TD/CS,07032024 minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2024%20Minutes/07032024%20minutes.pdf,AgendaItemLocation,1,true,
Brooks Community Development District Interlocal Agreement - Three Oaks Parkway Paths,Transportation & Mobility,4,Village Council,Regular Meeting,Village Council,2024-11-06,2024-11-06,2024,Accepted,1966,6,Contract Approval,Brooks Community Development District Interlocal Agreement - Three Oaks Parkway Paths,"Brooks Community Development District Interlocal Agreement - Three Oaks Parkway Paths. Action: Approved the Interlocal Agreement with The Brooks Community Development District (CDD) for improvements to the Three Oaks Parkway paths and authorize the Village Manager to execute the agreement and any related documents or amendments as may be necessary which do not increase cost above $380,000","Approved the Interlocal Agreement with The Brooks Community Development District (CDD) for improvements to the Three Oaks Parkway paths and authorize the Village Manager to execute the agreement and any related documents or amendments as may be necessary which do not increase cost above $380,000","Approved the Interlocal Agreement with The Brooks Community Development District (CDD) for improvements to the Three Oaks Parkway paths and authorize the Village Manager to execute the agreement and any related documents or amendments as may be necessary which do not increase cost above $380,000","Approved the Interlocal Agreement with The Brooks Community Development District (CDD) for improvements to the Three Oaks Parkway paths and authorize the Village Manager to execute the agreement and any related documents or amendments as may be necessary which do not increase cost above $380,000",,,Detected,,,,"The Brooks, Estero, FL","The Brooks, Estero, FL",26.3926426,-81.7753764,0.9,TD/CS,11062024 minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2024%20Minutes/11062024%20minutes.pdf,AgendaItemLocation,1,true,
Copperleaf at the Brooks - Clubhouse Expansion Development Order (DOS2022- E005) (District 5) located at 23101 Copperleaf Boulevard. The Clubhouse is off Copperleaf Boulevard southeast of the Three Oaks Parkway entry gate. Applicant is seeking to...,Transportation & Mobility,4,Planning Zoning & Design Board,Regular Meeting,Planning Zoning & Design Board,2022-12-13,2022-12-13,2022,Accepted,2232,5,Public Comment,Copperleaf at the Brooks - Clubhouse Expansion Development Order (DOS2022- E005) (District 5) located at 23101 Copperleaf Boulevard. The Clubhouse is off Copperleaf Boulevard southeast of the Three Oaks Parkway entry gate. Applicant is seeking to...,Copperleaf at the Brooks - Clubhouse Expansion Development Order (DOS2022- E005) (District 5) located at 23101 Copperleaf Boulevard. The Clubhouse is off Copperleaf Boulevard southeast of the Three Oaks Parkway entry gate. Applicant is seeking to expand t. Action: No formal action recorded. Copperleaf at the Brooks - Clubhouse Expansion Development Order (DOS2022- E005) (District 5) located at 23101 Copperleaf Boulevard. The Clubhouse is off Copperleaf Boulevard southeast of the Three Oaks Pa...,"No formal action recorded. Copperleaf at the Brooks - Clubhouse Expansion Development Order (DOS2022- E005) (District 5) located at 23101 Copperleaf Boulevard. The Clubhouse is off Copperleaf Boulevard southeast of the Three Oaks Parkway entry gate. Applicant is seeking to expand the Clubhouse which includes the café and pool deck, increase the number of parking spaces, adds a Bocce Ball Court, and modify golf cart parking, golf cart paths, lakes and landscape. Staff Presentation/Comments Mary Gibbs, Community Development Director Jim Hart, Development Review Manager  Presentation/Information by Frank J. Feeney, P.E, Q. Grady Minor & Associates, P.A David Humphrey, Humphrey Rosal Architects Public Comment None. Board Questions or Comments Board Member Wallace, Vice Chairman Gargano, and Chairman Wood","No formal action recorded. Copperleaf at the Brooks - Clubhouse Expansion Development Order (DOS2022- E005) (District 5) located at 23101 Copperleaf Boulevard. The Clubhouse is off Copperleaf Boulevard southeast of the Three Oaks Parkway entry gate. Applicant is seeking to expand the Clubhouse which includes the café and pool deck, increase the number of parking spaces, adds a Bocce Ball Court, and modify golf cart parking, golf cart paths, lakes and landscape. Staff Presentation/Comments Mary Gibbs, Community Development Director Jim Hart, Development Review Manager  Presentation/Information by Frank J. Feeney, P.E, Q. Grady Minor & Associates, P.A David Humphrey, Humphrey Rosal Architects Public Comment None. Board Questions or Comments Board Member Wallace, Vice Chairman Gargano, and Chairman Wood",,,,,,,5,"The Brooks, Estero, FL","The Brooks, Estero, FL",26.3926426,-81.7753764,0.9,null,12132022 PZDB Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2022%20MINUTES/PZD%20BOARD/12132022%20PZDB%20Minutes.pdf,AgendaItemLocation,1,true,
"Resolution No. 2025-26 supporting the construction of a noise wall by FDOT to serve the Brooks Community. A Resolution of the Village Council of the Village of Estero, Florida, Supporting the Construction by the Florida Department of Transportatio...",Transportation & Mobility,4,Village Council,Regular Meeting,Village Council,2025-11-19,2025-11-19,2025,Accepted,2087,5,Resolution,"Resolution No. 2025-26 supporting the construction of a noise wall by FDOT to serve the Brooks Community. A Resolution of the Village Council of the Village of Estero, Florida, Supporting the Construction by the Florida Department of Transportatio...","Resolution No. 2025-26 supporting the construction of a noise wall by FDOT to serve the Brooks Community. A Resolution of the Village Council of the Village of Estero, Florida, Supporting the Construction by the Florida Department of Transportation of a N. Action: Adopted Resolution No. 2025-26",Adopted Resolution No. 2025-26,Adopted Resolution No. 2025-26,Adopted Resolution No. 2025-26,,,Detected,,Resolution No. 2025-26,,"The Brooks, Estero, FL","The Brooks, Estero, FL",26.3926426,-81.7753764,0.9,TD/CS,11192025.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2025%20Minutes/Council/11192025.pdf,AgendaItemLocation,1,true,
Corkscrew Road,Transportation & Mobility,4,Village Council,Regular Meeting,Village Council,2017-02-01,2017-02-01,2017,Accepted,160,6,Vote,Letter to Florida Department of Transportation (FDOT) Requesting Village Traffic Signal Maintenance Responsibilities for US 41 be Transferred to Lee County,Letter to Florida Department of Transportation (FDOT) Requesting Village Traffic Signal Maintenance Responsibilities for US 41 be Transferred to Lee County. Action: Approved the letter to Florida Department of Transportation,Approved the letter to Florida Department of Transportation,Approved the letter to Florida Department of Transportation,Approved the letter to Florida Department of Transportation,,,Unanimous,,,,US 41 / Tamiami Trail,"US 41 from Williams Road to Estero Parkway, Estero, FL",26.434255,-81.814695788461,0.9,DR/GR,020117 Council Meeting  Approved Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2017%20Minutes/Council/020117%20Council%20Meeting%20%20Approved%20Minutes.pdf,AgendaItemLocation,1,true,
Corkscrew Road,Transportation & Mobility,4,Village Council,Regular Meeting,Village Council,2017-06-07,2017-06-07,2017,Accepted,929,4,Resolution,"Resolution No. 2017-14 A Resolution of the Village Council of the Village of Estero, Florida, Supporting Florida Department of Transportation Installing Signs on US 41, Between Corkscrew Road and Coconut Road, Designated as ""Coach Jeff Sommer Memo...","Resolution No. 2017-14 A Resolution of the Village Council of the Village of Estero, Florida, Supporting Florida Department of Transportation Installing Signs on US 41, Between Corkscrew Road and Coconut Road, Designated as ""Coach Jeff Sommer Memorial Hig. Action: Adopted Resolution No. 2017-14",Adopted Resolution No. 2017-14,Adopted Resolution No. 2017-14,Adopted Resolution No. 2017-14,,,Unanimous,,Resolution No. 2017-14,,US 41 / Tamiami Trail,"US 41 from Williams Road to Estero Parkway, Estero, FL",26.434255,-81.814695788461,0.9,DR/GR,060717 Council Meeting Approved Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2017%20Minutes/Council/060717%20Council%20Meeting%20Approved%20Minutes.pdf,AgendaItemLocation,2,false,
"DISCUSSION - Welcome to Estero Signs Mayor Batos mentioned past discussions about placing ""gateway"" signs at the northern and southern sections of US 41, on Three Oaks and Corkscrew, and in a few other areas, and asked whether a committee should b...",Transportation & Mobility,4,Village Council,Regular Meeting,Village Council,2015-05-08,2015-05-08,2015,Accepted,731,14,Discussion,"DISCUSSION - Welcome to Estero Signs Mayor Batos mentioned past discussions about placing ""gateway"" signs at the northern and southern sections of US 41, on Three Oaks and Corkscrew, and in a few other areas, and asked whether a committee should b...","DISCUSSION - Welcome to Estero Signs Mayor Batos mentioned past discussions about placing ""gateway"" signs at the northern and southern sections of US 41, on Three Oaks and Corkscrew, and in a few other areas, and asked whether a committee should be formed. Action: No formal action recorded. DISCUSSION - Welcome to Estero Signs Mayor Batos mentioned past discussions about placing ""gateway"" signs at the northern and southern sections of US 41, on Three Oaks and Corkscrew, and in a few other are...","No formal action recorded. DISCUSSION - Welcome to Estero Signs Mayor Batos mentioned past discussions about placing ""gateway"" signs at the northern and southern sections of US 41, on Three Oaks and Corkscrew, and in a few other areas, and asked whether a committee should be formed to pursue the project, Discussion followed regarding the availability of grant funds, jurisdiction over median locations, the need for a Village logo, the concept of a logo design contest, and locations of existing signs, There was consensus to postpone consideration of new signs. The Mayor called for public input; and the following individual came forward: Old Estero resident, Patty Whitehead - Logo design contest and other possible design sources","No formal action recorded. DISCUSSION - Welcome to Estero Signs Mayor Batos mentioned past discussions about placing ""gateway"" signs at the northern and southern sections of US 41, on Three Oaks and Corkscrew, and in a few other areas, and asked whether a committee should be formed to pursue the project, Discussion followed regarding the availability of grant funds, jurisdiction over median locations, the need for a Village logo, the concept of a logo design contest, and locations of existing signs, There was consensus to postpone consideration of new signs. The Mayor called for public input; and the following individual came forward: Old Estero resident, Patty Whitehead - Logo design contest and other possible design sources",,,,,,,,US 41 / Tamiami Trail,"US 41 from Williams Road to Estero Parkway, Estero, FL",26.434255,-81.814695788461,0.9,DR/GR,05082015 minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2015%20Minutes/Council/05082015%20minutes.pdf,AgendaItemLocation,1,true,
"Joint Participation Agreement (JPA) with State of Florida, Department of Transportation Resolution No. 2019-05 A Resolution of the Village Council of the Village of Estero, Florida, Approving the Joint Participation Agreement (JPA) for the US 41 L...",Transportation & Mobility,4,Village Council,Regular Meeting,Village Council,2019-06-05,2019-06-05,2019,Accepted,2369,5,Resolution,"Joint Participation Agreement (JPA) with State of Florida, Department of Transportation Resolution No. 2019-05 A Resolution of the Village Council of the Village of Estero, Florida, Approving the Joint Participation Agreement (JPA) for the US 41 L...","Joint Participation Agreement (JPA) with State of Florida, Department of Transportation Resolution No. 2019-05 A Resolution of the Village Council of the Village of Estero, Florida, Approving the Joint Participation Agreement (JPA) for the US 41 Landscape. Action: Adopted Resolution No. 2019-05 approving the Joint Participation Agreement (JPA) for the US 41 Landscape Improvements Project",Adopted Resolution No. 2019-05 approving the Joint Participation Agreement (JPA) for the US 41 Landscape Improvements Project,Adopted Resolution No. 2019-05 approving the Joint Participation Agreement (JPA) for the US 41 Landscape Improvements Project,Adopted Resolution No. 2019-05 approving the Joint Participation Agreement (JPA) for the US 41 Landscape Improvements Project,,,Detected,State of Florida,Resolution No. 2019-05,,US 41 / Tamiami Trail,"US 41 from Williams Road to Estero Parkway, Estero, FL",26.434255,-81.814695788461,0.9,,2019-06-05 Council Meeting Approved Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2019%20MINUTES/Council/2019-06-05%20Council%20Meeting%20Approved%20Minutes.pdf,AgendaItemLocation,1,true,
"Resolution No. 2023-19 US 41 North Community Aesthetic Feature Agreement A Resolution of the Village Council of the Village of Estero, Florida, Approving a Community Aesthetic Feature Agreement with the Florida Department of Transportation for a L...",Transportation & Mobility,4,Village Council,Regular Meeting,Village Council,2023-09-07,2023-09-07,2023,Accepted,1446,8,Resolution,"Resolution No. 2023-19 US 41 North Community Aesthetic Feature Agreement A Resolution of the Village Council of the Village of Estero, Florida, Approving a Community Aesthetic Feature Agreement with the Florida Department of Transportation for a L...","Resolution No. 2023-19 US 41 North Community Aesthetic Feature Agreement A Resolution of the Village Council of the Village of Estero, Florida, Approving a Community Aesthetic Feature Agreement with the Florida Department of Transportation for a Local Ide. Action: Approved Resolution 2023-19",Approved Resolution 2023-19,Approved Resolution 2023-19,Approved Resolution 2023-19,,,Detected,,Resolution No. 2023-19,,US 41 / Tamiami Trail,"US 41 from Williams Road to Estero Parkway, Estero, FL",26.434255,-81.814695788461,0.9,TD/CS,09072023 minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2023%20MINUTES/09072023%20minutes.pdf,AgendaItemLocation,1,true,
US 41 Lighting Project Update,Transportation & Mobility,4,Village Council,Regular Meeting,Village Council,2016-11-02,2016-11-02,2016,Accepted,1921,13,Ordinance,US 41 Lighting Project Update,"US 41 Lighting Project Update. Action: No formal action recorded. US 41 Lighting Project Update Village Manager Sarkozy provided a brief introduction. Jeff Mednick, Design Consultant Project Management, Florida Department of Transportation, presented information regarding the scope of the project; LED highway lighting; project schedule; and construction efforts, including light poles, underground electrical and lane closures. Questions or Comments: Councilmernber Boesch, Vice Mayor Levitan an...","No formal action recorded. US 41 Lighting Project Update Village Manager Sarkozy provided a brief introduction. Jeff Mednick, Design Consultant Project Management, Florida Department of Transportation, presented information regarding the scope of the project; LED highway lighting; project schedule; and construction efforts, including light poles, underground electrical and lane closures. Questions or Comments: Councilmernber Boesch, Vice Mayor Levitan and Mayor Batos. Discussion included light pole mounting brackets; ordinance and approval process for banner hanging","No formal action recorded. US 41 Lighting Project Update Village Manager Sarkozy provided a brief introduction. Jeff Mednick, Design Consultant Project Management, Florida Department of Transportation, presented information regarding the scope of the project; LED highway lighting; project schedule; and construction efforts, including light poles, underground electrical and lane closures. Questions or Comments: Councilmernber Boesch, Vice Mayor Levitan and Mayor Batos. Discussion included light pole mounting brackets; ordinance and approval process for banner hanging",,,,,,,,US 41 / Tamiami Trail,"US 41 from Williams Road to Estero Parkway, Estero, FL",26.434255,-81.814695788461,0.9,,110216 Council Meeting Approved Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2016%20Minutes/Council/110216%20Council%20Meeting%20Approved%20Minutes.pdf,AgendaItemLocation,1,true,
EC 2019-66 STA 40: US 41 Medians 6-12 Landscaping Contract,Transportation & Mobility,4,Village Council,Regular Meeting,Village Council,2023-09-07,2023-09-07,2023,Accepted,1448,10,Contract Approval,EC 2019-66 STA 40: US 41 Medians 6-12 Landscaping Contract,"EC 2019-66 STA 40: US 41 Medians 6-12 Landscaping Contract. Action: Approved award Misc. Contractor Services contract EC 2019-66 STA 40 with P & T Lawn & Tractor Services for $254,934 to install new landscaping within US 41 Medians 6-12, approve a contingency fund amount of $25,500 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execute the contract documents on behalf of the Village of Estero Council","Approved award Misc. Contractor Services contract EC 2019-66 STA 40 with P & T Lawn & Tractor Services for $254,934 to install new landscaping within US 41 Medians 6-12, approve a contingency fund amount of $25,500 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execute the contract documents on behalf of the Village of Estero Council","Approved award Misc. Contractor Services contract EC 2019-66 STA 40 with P & T Lawn & Tractor Services for $254,934 to install new landscaping within US 41 Medians 6-12, approve a contingency fund amount of $25,500 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execute the contract documents on behalf of the Village of Estero Council","Approved award Misc. Contractor Services contract EC 2019-66 STA 40 with P & T Lawn & Tractor Services for $254,934 to install new landscaping within US 41 Medians 6-12, approve a contingency fund amount of $25,500 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execute the contract documents on behalf of the Village of Estero Council",,,Detected,P & T Lawn & Tractor Services,EC 2019-66,,"US 41 from Williams Road to Estero Parkway, Estero, FL","US 41 from Williams Road to Estero Parkway, Estero, FL",26.434255,-81.814695788461,0.95,TD/CS,09072023 minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2023%20MINUTES/09072023%20minutes.pdf,AgendaItemLocation,1,true,
US 41 Medians 1-5 Landscaping Contract,Transportation & Mobility,4,Village Council,Regular Meeting,Village Council,2023-03-15,2023-03-15,2023,Accepted,2604,4,Contract Approval,US 41 Medians 1-5 Landscaping Contract,"US 41 Medians 1-5 Landscaping Contract. Action: Approved miscellaneous Contractor Services contract EC 2019- 66 STA 36 with P&T Lawn & Tractor Services to install landscaping within US 41 Medians 1-5, including a 10% contingency","Approved miscellaneous Contractor Services contract EC 2019- 66 STA 36 with P&T Lawn & Tractor Services to install landscaping within US 41 Medians 1-5, including a 10% contingency","Approved miscellaneous Contractor Services contract EC 2019- 66 STA 36 with P&T Lawn & Tractor Services to install landscaping within US 41 Medians 1-5, including a 10% contingency","Approved miscellaneous Contractor Services contract EC 2019- 66 STA 36 with P&T Lawn & Tractor Services to install landscaping within US 41 Medians 1-5, including a 10% contingency",,,Detected,P&T Lawn & Tractor Services,EC 2019,,"US 41 from Williams Road to Estero Parkway, Estero, FL","US 41 from Williams Road to Estero Parkway, Estero, FL",26.434255,-81.814695788461,0.95,TD/CS,3152023 minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2023%20MINUTES/3152023%20minutes.pdf,AgendaItemLocation,1,true,
Williams Road Improvements,Transportation & Mobility,4,Village Council,Regular Meeting,Village Council,2024-02-07,2024-02-07,2024,Accepted,197,7,Contract Approval,US 41 Median Landscaping (Williams Rd to South of Estero Parkway) Contract,"US 41 Median Landscaping (Williams Rd to South of Estero Parkway) Contract. Action: Approved EC 2019-66 STA-42 in the amount of $236,405 for P & T Lawn & Tractor Services, Inc. to install landscaping along US 41 from Williams Road to south of Estero Parkway, approve a $23,000 contingency for additional services that may be required to complete the project, and authorize the Village Manager to sign the contract and other additional implementing documents within the scope of the contract on beh...","Approved EC 2019-66 STA-42 in the amount of $236,405 for P & T Lawn & Tractor Services, Inc. to install landscaping along US 41 from Williams Road to south of Estero Parkway, approve a $23,000 contingency for additional services that may be required to complete the project, and authorize the Village Manager to sign the contract and other additional implementing documents within the scope of the contract on behalf of the Village of Estero Council, and to approve and execute any subsequent amendments which do not require an increase in the not to exceed budget (with contingency)","Approved EC 2019-66 STA-42 in the amount of $236,405 for P & T Lawn & Tractor Services, Inc. to install landscaping along US 41 from Williams Road to south of Estero Parkway, approve a $23,000 contingency for additional services that may be required to complete the project, and authorize the Village Manager to sign the contract and other additional implementing documents within the scope of the contract on behalf of the Village of Estero Council, and to approve and execute any subsequent amendments which do not require an increase in the not to exceed budget (with contingency)","Approved EC 2019-66 STA-42 in the amount of $236,405 for P & T Lawn & Tractor Services, Inc. to install landscaping along US 41 from Williams Road to south of Estero Parkway, approve a $23,000 contingency for additional services that may be required to complete the project, and authorize the Village Manager to sign the contract and other additional implementing documents within the scope of the contract on behalf of the Village of Estero Council, and to approve and execute any subsequent amendments which do not require an increase in the not to exceed budget (with contingency)",,,Detected,Williams Road to south of Estero Parkway,EC 2019-66,,"US 41 from Williams Road to south of Estero Parkway, Estero, FL","US 41 from Williams Road to south of Estero Parkway, Estero, FL",26.434255,-81.814695788461,0.95,TD/CS,02072024 minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2024%20Minutes/02072024%20minutes.pdf,AgendaItemLocation,1,true,
Corkscrew Road,Transportation & Mobility,4,Village Council,Regular Meeting,Village Council,2017-01-04,2017-01-04,2017,Accepted,14,5,Contract Approval,Traffic Signal Maintenance Agreement with Lee County This agreement will provide the Village with maintenance services for the traffic signal intersection at Via Coconut Point and Coconut Road,Traffic Signal Maintenance Agreement with Lee County This agreement will provide the Village with maintenance services for the traffic signal intersection at Via Coconut Point and Coconut Road. Action: Approved the Traffic Signal Maintenance Agreement with Lee County,Approved the Traffic Signal Maintenance Agreement with Lee County,Approved the Traffic Signal Maintenance Agreement with Lee County,Approved the Traffic Signal Maintenance Agreement with Lee County,,,Unanimous,Lee County This agreement will provide the Village with maintenance services,,,Via Coconut Point,"Via Coconut Point from Coconut Road to Corkscrew Road, Estero, FL",26.420479,-81.80657,0.9,DR/GR,010417 Council Meeting Approved Minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2017%20Minutes/Council/010417%20Council%20Meeting%20Approved%20Minutes.pdf,AgendaItemLocation,1,true,
"Miller Right-of-Way Vacation (VAC2019-E001) on Via Coconut property Resolution 2021-19 Resolution of The Village of Estero, Florida, vacating a 66-Foot Wide Public Right-Of-Way that is Part of the Plat of the Florida Gulf Land Company's Subdivisio...",Transportation & Mobility,4,Village Council,Regular Meeting,Village Council,2021-10-20,2021-10-20,2021,Accepted,1839,5,Resolution,"Miller Right-of-Way Vacation (VAC2019-E001) on Via Coconut property Resolution 2021-19 Resolution of The Village of Estero, Florida, vacating a 66-Foot Wide Public Right-Of-Way that is Part of the Plat of the Florida Gulf Land Company's Subdivisio...","Miller Right-of-Way Vacation (VAC2019-E001) on Via Coconut property Resolution 2021-19 Resolution of The Village of Estero, Florida, vacating a 66-Foot Wide Public Right-Of-Way that is Part of the Plat of the Florida Gulf Land Company's Subdivision, as Re. Action: Approved Resolution 2021-19",Approved Resolution 2021-19,Approved Resolution 2021-19,Approved Resolution 2021-19,,,Detected,,Resolution 2021-19,,Via Coconut Point,"Via Coconut Point from Coconut Road to Corkscrew Road, Estero, FL",26.420479,-81.80657,0.9,TD/CS,10202021 minutes.pdf,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/COUNCIL/10202021%20minutes.pdf,AgendaItemLocation,1,true,
